"batch_id","queue_status","batch_type","act","speaker","scratch_voice","scratch_voice_id","cast_status","location","knot","category","line_count","word_count","first_line_id","audio_path_count","generation_rule","block_reason"
"vo_batch_act_i_0055","blocked_pending_cast_decision","scene_speaker_run","Act I","MAN","","","needs_cast_decision","salt_market","salt_market_confession_queue","","1","5","vo_act_i_0237","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0056","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","salt_market","salt_market_confession_queue","","1","6","vo_act_i_0239","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0057","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","salt_market","salt_market_church_sign_wet","","3","3","vo_act_i_0241","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0058","blocked_pending_cast_decision","scene_speaker_run","Act I","WOMAN","","","needs_cast_decision","salt_market","salt_market_church_sign_wet","","1","6","vo_act_i_0244","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0059","blocked_pending_cast_decision","scene_speaker_run","Act I","MAN","","","needs_cast_decision","salt_market","salt_market_church_sign_wet","","1","8","vo_act_i_0245","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0060","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","fish_hall","fish_hall_ice_table","","8","44","vo_act_i_0246","8","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0061","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","fish_hall","fish_hall_coroner_tag","","7","47","vo_act_i_0254","7","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0062","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","fish_hall","fish_hall_visitor_book","","8","62","vo_act_i_0261","8","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0063","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","fish_hall","fish_hall_drain","","5","33","vo_act_i_0269","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0064","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","bone_chandler","chandler_wares","","3","16","vo_act_i_0274","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0065","scratch_ready","scene_speaker_run","Act I","CHANDLER","Will","bIHbv24MWmeRgasZH58o","scratch_cast","bone_chandler","chandler_wares","","1","8","vo_act_i_0276","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0066","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","bone_chandler","chandler_chess_set","","4","23","vo_act_i_0278","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0067","scratch_ready","scene_speaker_run","Act I","CHANDLER","Will","bIHbv24MWmeRgasZH58o","scratch_cast","bone_chandler","chandler_chess_set","","1","11","vo_act_i_0281","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0068","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","bone_chandler","chandler_needs_salt","","5","26","vo_act_i_0283","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0069","scratch_ready","scene_speaker_run","Act I","CHANDLER","Will","bIHbv24MWmeRgasZH58o","scratch_cast","bone_chandler","chandler_needs_salt","","4","38","vo_act_i_0285","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0070","scratch_ready","scene_speaker_run","Act I","CHANDLER","Will","bIHbv24MWmeRgasZH58o","scratch_cast","bone_chandler","chandler_watch_trade","","12","109","vo_act_i_0292","12","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0071","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","bone_chandler","chandler_watch_trade","","6","22","vo_act_i_0293","6","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0072","scratch_ready","scene_speaker_run","Act I","PROSPER","Bill","pqHfZKP75CvOlQylNhV4","scratch_cast","almshouse","prosper_before_watch","","7","51","vo_act_i_0310","7","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0073","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","almshouse","prosper_before_watch","","5","15","vo_act_i_0311","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0074","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","almshouse","prosper_forgiveness","","9","55","vo_act_i_0322","9","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0075","scratch_ready","scene_speaker_run","Act I","PROSPER","Bill","pqHfZKP75CvOlQylNhV4","scratch_cast","almshouse","prosper_forgiveness","","13","85","vo_act_i_0323","13","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0076","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","almshouse","almshouse_cots","","4","30","vo_act_i_0344","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0077","scratch_ready","scene_speaker_run","Act I","PROSPER","Bill","pqHfZKP75CvOlQylNhV4","scratch_cast","almshouse","almshouse_cots","","1","11","vo_act_i_0348","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0078","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","almshouse","almshouse_window","","4","38","vo_act_i_0349","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0079","scratch_ready","scene_speaker_run","Act I","PROSPER","Bill","pqHfZKP75CvOlQylNhV4","scratch_cast","almshouse","almshouse_window","","1","2","vo_act_i_0352","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0080","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","juno_needs_rate_card","","2","26","vo_act_i_0354","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0081","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","juno_needs_rate_card","","1","11","vo_act_i_0355","1","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0082","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","float_juno_table","","8","102","vo_act_i_0357","8","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0083","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","float_juno_table","","6","25","vo_act_i_0358","6","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0084","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","juno_regulator_trade","","5","66","vo_act_i_0371","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0085","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","juno_regulator_trade","","3","16","vo_act_i_0373","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0086","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","juno_pool_before_permission","","2","10","vo_act_i_0380","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0087","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","juno_pool_before_permission","","2","15","vo_act_i_0381","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0088","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","juno_hot_pool_soak","","5","28","vo_act_i_0384","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0089","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","juno_hot_pool_soak","","4","9","vo_act_i_0386","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0090","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","juno_warmth_expired","","3","31","vo_act_i_0395","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0091","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","juno_warmth_expired","","2","19","vo_act_i_0396","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0092","blocked_pending_cast_decision","scene_speaker_run","Act I","ADELA","","","needs_cast_decision","grey_float","float_staff_corner","","6","34","vo_act_i_0400","6","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0093","blocked_pending_cast_decision","scene_speaker_run","Act I","MARIN","","","needs_cast_decision","grey_float","float_staff_corner","","4","22","vo_act_i_0401","4","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0094","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","float_staff_corner","","3","12","vo_act_i_0404","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0095","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","grey_float","float_steam_screen","","6","32","vo_act_i_0413","6","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0096","scratch_ready","scene_speaker_run","Act I","JUNO","Domi","AZnzlk1XvdvUeBnXmlld","scratch_cast","grey_float","float_steam_screen","","5","34","vo_act_i_0415","5","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0097","blocked_pending_cast_decision","scene_speaker_run","Act I","CLERK","","","needs_cast_decision","harbormaster_office","heartbeat_check_fail","","3","11","vo_act_i_0424","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
"vo_batch_act_i_0098","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","harbormaster_office","heartbeat_check_fail","","2","8","vo_act_i_0425","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0099","scratch_ready","scene_speaker_run","Act I","CORVIN","Callum","N2lVS1w4EtoT3dr4eOWO","scratch_cast","harbormaster_office","harbormaster_checklist_desk","","3","19","vo_act_i_0429","3","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.",""
"vo_batch_act_i_0100","blocked_pending_cast_decision","scene_speaker_run","Act I","CLERK","","","needs_cast_decision","harbormaster_office","harbormaster_checklist_desk","","2","17","vo_act_i_0431","2","Generate as one speaker run in scene order with per-line tags; review full scene context before recording.","Speaker requires cast or consolidation decision before scratch generation."
